step,group,arm,memory_ids,treatment_rollouts,control_rollouts,matched_n,tail_uplift_reward,valid_rate_treatment,valid_rate_control,valid_rate_delta,code_valid_rate_delta,parent_improvement_rate_delta,treatment_has_valid,control_has_valid
23,0,selected,e29ed4f8,38,13,13,-4.440892098500626e-16,0.7631578947368421,0.6923076923076923,0.07085020242914986,-0.05668016194331982,0.0,True,True
23,0,explore,5c424123,13,13,13,0.0,0.23076923076923078,0.6923076923076923,-0.4615384615384615,-0.23076923076923073,0.0,True,True
23,1,selected,14e87b21,38,13,13,-8.881784197001252e-16,0.8157894736842105,0.6153846153846154,0.2004048582995951,0.1761133603238867,0.0,True,True
23,1,explore,5c424123,13,13,13,0.0,0.7692307692307693,0.6153846153846154,0.15384615384615385,0.23076923076923084,0.0,True,True
23,2,selected,e29ed4f8,38,13,13,1.6090056131901065e-07,0.7631578947368421,0.46153846153846156,0.3016194331983806,0.09716599190283404,0.3785425101214575,True,True
23,2,explore,5c424123,13,13,13,-3.7424582988165866e-08,0.23076923076923078,0.46153846153846156,-0.23076923076923078,-0.15384615384615385,-0.15384615384615385,True,True
23,3,selected,e29ed4f8,38,13,13,-4.440892098500626e-16,0.7894736842105263,0.6153846153846154,0.1740890688259109,0.046558704453441235,0.1740890688259109,True,True
23,3,explore,5c424123,13,13,13,0.0,0.38461538461538464,0.6153846153846154,-0.23076923076923078,-0.15384615384615385,-0.38461538461538464,True,True
23,4,selected,e29ed4f8,38,13,13,0.0,0.868421052631579,0.5384615384615384,0.32995951417004055,0.35627530364372473,0.4068825910931174,True,True
23,4,explore,5c424123,13,13,13,0.0,0.6923076923076923,0.5384615384615384,0.15384615384615385,0.23076923076923084,0.23076923076923073,True,True
23,5,selected,e29ed4f8,38,13,13,0.0,0.8421052631578947,0.38461538461538464,0.45748987854251005,0.35627530364372473,0.45748987854251005,True,True
23,5,explore,5c424123,13,13,13,0.0,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.1538461538461538,True,True
23,6,selected,e29ed4f8,38,13,13,-2.1200178501601386e-07,0.8947368421052632,0.46153846153846156,0.4331983805668016,0.3582995951417004,0.4331983805668016,True,True
23,6,explore,5c424123,13,13,13,-2.1200178501601386e-07,0.6153846153846154,0.46153846153846156,0.15384615384615385,0.23076923076923073,0.15384615384615385,True,True
23,7,selected,e29ed4f8,38,13,13,0.0,0.9473684210526315,0.5384615384615384,0.4089068825910931,0.12753036437246967,0.3825910931174089,True,True
23,7,explore,5c424123,13,13,13,0.0,0.6923076923076923,0.5384615384615384,0.15384615384615385,-0.07692307692307687,0.15384615384615385,True,True
24,0,selected,e29ed4f8,38,13,13,0.0,0.7631578947368421,0.38461538461538464,0.3785425101214575,0.14777327935222673,0.0,True,True
24,0,explore,d7bb4820,13,13,13,0.0,0.3076923076923077,0.38461538461538464,-0.07692307692307693,0.23076923076923073,0.0,True,True
24,1,selected,e29ed4f8,38,13,13,0.0,0.7368421052631579,0.5384615384615384,0.19838056680161942,0.1740890688259109,0.0,True,True
24,1,explore,d7bb4820,13,13,13,0.0,0.6153846153846154,0.5384615384615384,0.07692307692307698,0.3846153846153846,0.0,True,True
24,2,selected,e29ed4f8,38,13,13,4.8088154347425416e-08,0.868421052631579,0.6153846153846154,0.25303643724696356,0.25303643724696356,0.02631578947368421,True,True
24,2,explore,d7bb4820,13,13,13,0.0,0.6923076923076923,0.6153846153846154,0.07692307692307687,0.3076923076923077,0.0,True,True
24,3,selected,e29ed4f8,38,13,13,2.2795329179814416e-08,0.7894736842105263,0.6923076923076923,0.09716599190283404,-0.10728744939271262,0.0668016194331984,True,True
24,3,explore,d7bb4820,13,13,13,0.0,0.38461538461538464,0.6923076923076923,-0.30769230769230765,-0.3076923076923077,-0.23076923076923073,True,True
24,4,selected,e29ed4f8,38,13,13,0.0,0.868421052631579,0.5384615384615384,0.32995951417004055,0.25303643724696356,0.2489878542510121,True,True
24,4,explore,d7bb4820,13,13,13,0.0,0.46153846153846156,0.5384615384615384,-0.07692307692307687,-0.07692307692307698,-0.07692307692307693,True,True
24,5,selected,e29ed4f8,38,13,13,0.0,0.868421052631579,0.5384615384615384,0.32995951417004055,0.20242914979757087,0.29959514170040485,True,True
24,5,explore,d7bb4820,13,13,13,0.0,0.46153846153846156,0.5384615384615384,-0.07692307692307687,0.07692307692307698,-0.07692307692307693,True,True
24,6,selected,e29ed4f8,38,13,13,4.976510714627125e-08,0.8947368421052632,0.7692307692307693,0.1255060728744939,-0.028340080971659964,0.02631578947368421,True,True
24,6,explore,d7bb4820,13,13,13,0.0,0.5384615384615384,0.7692307692307693,-0.23076923076923084,-0.23076923076923084,0.0,True,True
24,7,selected,e29ed4f8,38,13,13,0.0,0.9210526315789473,0.8461538461538461,0.0748987854251012,-0.002024291497975783,0.0,True,True
24,7,explore,d7bb4820,13,13,13,0.0,0.38461538461538464,0.8461538461538461,-0.4615384615384615,-0.3846153846153847,0.0,True,True
25,0,selected,e29ed4f8,38,13,13,0.0,0.868421052631579,0.6923076923076923,0.1761133603238867,0.022267206477732837,0.0,True,True
25,0,explore,d7bb4820,13,13,13,0.0,0.7692307692307693,0.6923076923076923,0.07692307692307698,0.07692307692307698,0.0,True,True
25,1,selected,e29ed4f8,38,13,13,0.0,0.7631578947368421,0.6923076923076923,0.07085020242914986,-0.030364372469635637,0.0,True,True
25,1,explore,d7bb4820,13,13,13,0.0,0.6153846153846154,0.6923076923076923,-0.07692307692307687,-0.15384615384615385,0.0,True,True
25,2,selected,e29ed4f8,38,13,13,0.0,0.9473684210526315,0.6923076923076923,0.25506072874493924,0.17813765182186225,0.0,True,True
25,2,explore,d7bb4820,13,13,13,0.0,0.5384615384615384,0.6923076923076923,-0.15384615384615385,-0.07692307692307698,0.0,True,True
25,3,selected,e29ed4f8,38,13,13,0.0,0.868421052631579,0.7692307692307693,0.09919028340080971,0.04858299595141702,0.0,True,True
25,3,explore,d7bb4820,13,13,13,0.0,0.5384615384615384,0.7692307692307693,-0.23076923076923084,-0.23076923076923073,0.0,True,True
25,4,selected,e29ed4f8,38,13,13,-5.202700492645818e-10,0.9736842105263158,0.6153846153846154,0.3582995951417004,0.15384615384615385,-0.07692307692307693,True,True
25,4,explore,d7bb4820,13,13,13,0.0,0.7692307692307693,0.6153846153846154,0.15384615384615385,0.15384615384615385,0.07692307692307693,True,True
25,5,selected,e29ed4f8,38,13,13,-1.58371827652104e-07,0.8947368421052632,0.8461538461538461,0.04858299595141702,0.024291497975708398,-0.07692307692307693,True,True
25,5,explore,d7bb4820,13,13,13,-1.58371827652104e-07,0.6923076923076923,0.8461538461538461,-0.15384615384615385,-0.15384615384615385,-0.07692307692307693,True,True
25,6,selected,e29ed4f8,38,13,13,-2.3797319670393335e-10,0.6842105263157895,0.3076923076923077,0.3765182186234818,0.09514170040485825,0.24291497975708498,True,True
25,6,explore,d7bb4820,13,13,13,0.0,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0,-0.07692307692307693,True,True
25,7,selected,e29ed4f8,38,13,13,0.0,0.7894736842105263,0.7692307692307693,0.020242914979757054,0.046558704453441235,0.0,True,True
25,7,explore,d7bb4820,13,13,13,0.0,0.46153846153846156,0.7692307692307693,-0.3076923076923077,-0.15384615384615385,0.0,True,True
26,0,selected,14e87b21,38,13,13,-4.1534234203055576e-06,0.5263157894736842,0.46153846153846156,0.06477732793522262,0.0161943319838056,0.0,True,True
26,0,explore,a4f2747b,13,13,13,0.0,0.7692307692307693,0.46153846153846156,0.3076923076923077,0.23076923076923073,0.0,True,True
26,1,selected,e29ed4f8,38,13,13,-9.296181957552108e-08,0.8157894736842105,0.6153846153846154,0.2004048582995951,0.1497975708502024,-0.07692307692307693,True,True
26,1,explore,a4f2747b,13,13,13,-9.296181957552108e-08,0.46153846153846156,0.6153846153846154,-0.15384615384615385,-0.07692307692307687,-0.07692307692307693,True,True
26,2,selected,e29ed4f8,38,13,13,0.0,0.8157894736842105,0.8461538461538461,-0.030364372469635637,-0.10728744939271262,0.0,True,True
26,2,explore,a4f2747b,13,13,13,0.0,0.6153846153846154,0.8461538461538461,-0.23076923076923073,-0.23076923076923084,0.0,True,True
26,3,selected,14e87b21,38,13,13,-4.84759787866551e-10,0.6578947368421053,0.7692307692307693,-0.11133603238866396,-0.16194331983805665,0.0,True,True
26,3,explore,a4f2747b,13,13,13,0.0,0.8461538461538461,0.7692307692307693,0.07692307692307687,0.15384615384615385,0.0,True,True
26,4,selected,14e87b21,38,13,13,-2.7146558334578685e-07,0.5789473684210527,0.8461538461538461,-0.2672064777327935,-0.082995951417004,0.0,True,True
26,4,explore,a4f2747b,13,13,13,0.0,0.6153846153846154,0.8461538461538461,-0.23076923076923073,0.0,0.0,True,True
26,5,selected,14e87b21,38,13,13,-5.0899796821823884e-08,0.6052631578947368,0.6153846153846154,-0.010121457489878583,0.018218623481781382,0.0,True,True
26,5,explore,a4f2747b,13,13,13,0.0,0.6923076923076923,0.6153846153846154,0.07692307692307687,0.15384615384615385,0.0,True,True
26,6,selected,14e87b21,38,13,13,-9.296181957552108e-08,0.7368421052631579,0.6153846153846154,0.12145748987854244,-0.004048582995951455,-0.07692307692307693,True,True
26,6,explore,a4f2747b,13,13,13,0.0,0.6923076923076923,0.6153846153846154,0.07692307692307687,-0.07692307692307687,0.0,True,True
26,7,selected,e29ed4f8,38,13,13,-6.019109064503425e-07,0.9473684210526315,0.7692307692307693,0.17813765182186225,0.17813765182186225,-0.05060728744939272,True,True
26,7,explore,a4f2747b,13,13,13,-5.498998620900863e-07,0.6153846153846154,0.7692307692307693,-0.15384615384615385,-0.07692307692307698,0.0,True,True
27,0,selected,e29ed4f8,38,13,13,4.440892098500626e-16,0.8157894736842105,0.46153846153846156,0.35425101214574894,0.22672064777327927,0.22267206477732793,True,True
27,0,explore,a4f2747b,13,13,13,0.0,0.7692307692307693,0.46153846153846156,0.3076923076923077,0.3076923076923077,0.3076923076923077,True,True
27,1,selected,14e87b21,38,13,13,-9.886776410228393e-05,0.4473684210526316,0.5384615384615384,-0.09109311740890685,-0.08704453441295545,-0.07692307692307693,True,True
27,1,explore,a4f2747b,13,13,13,-2.2395419163601105e-07,0.6153846153846154,0.5384615384615384,0.07692307692307698,0.07692307692307698,-0.07692307692307693,True,True
27,2,selected,e29ed4f8,38,13,13,0.0,0.7368421052631579,0.6153846153846154,0.12145748987854244,0.09716599190283404,0.0,True,True
27,2,explore,a4f2747b,13,13,13,0.0,0.6923076923076923,0.6153846153846154,0.07692307692307687,0.15384615384615385,0.0,True,True
27,3,selected,e29ed4f8,38,13,13,0.0,0.9473684210526315,0.8461538461538461,0.10121457489878538,0.024291497975708398,0.0,True,True
27,3,explore,a4f2747b,13,13,13,0.0,0.38461538461538464,0.8461538461538461,-0.4615384615384615,-0.46153846153846156,0.0,True,True
27,4,selected,14e87b21,38,13,13,3.98216997155032e-08,0.6842105263157895,0.6153846153846154,0.06882591093117407,0.1497975708502024,0.02631578947368421,True,True
27,4,explore,a4f2747b,13,13,13,0.0,0.5384615384615384,0.6153846153846154,-0.07692307692307698,0.0,0.0,True,True
27,5,selected,14e87b21,38,13,13,-5.0899796821823884e-08,0.6052631578947368,0.6153846153846154,-0.010121457489878583,-0.13765182186234826,0.0,True,True
27,5,explore,a4f2747b,13,13,13,0.0,0.6923076923076923,0.6153846153846154,0.07692307692307687,0.0,0.0,True,True
27,6,selected,e29ed4f8,38,13,13,-4.440892098500626e-16,0.7631578947368421,0.7692307692307693,-0.006072874493927127,-0.10728744939271262,0.0,True,True
27,6,explore,a4f2747b,13,13,13,0.0,0.6923076923076923,0.7692307692307693,-0.07692307692307698,-0.07692307692307698,0.0,True,True
27,7,selected,e29ed4f8,38,13,13,-4.440892098500626e-16,0.8947368421052632,0.6923076923076923,0.20242914979757087,0.04858299595141702,0.0,True,True
27,7,explore,a4f2747b,13,13,13,0.0,0.8461538461538461,0.6923076923076923,0.15384615384615385,0.07692307692307698,0.0,True,True
28,0,selected,e29ed4f8,38,13,13,-1.217077669757316e-07,0.7894736842105263,0.6923076923076923,0.09716599190283404,-0.004048582995951455,-0.23076923076923078,True,True
28,0,explore,d7bb4820,13,13,13,-1.217077674198208e-07,0.6153846153846154,0.6923076923076923,-0.07692307692307687,-0.15384615384615385,-0.23076923076923078,True,True
28,1,selected,e29ed4f8,38,13,13,-1.217077669757316e-07,0.9210526315789473,0.8461538461538461,0.0748987854251012,-0.07894736842105265,-0.07692307692307693,True,True
28,1,explore,d7bb4820,13,13,13,-1.217077674198208e-07,0.5384615384615384,0.8461538461538461,-0.3076923076923077,-0.23076923076923073,-0.07692307692307693,True,True
28,2,selected,14e87b21,38,13,13,-0.058054788266872936,0.21052631578947367,0.07692307692307693,0.13360323886639675,-0.010121457489878583,0.0,True,True
28,2,explore,d7bb4820,13,13,13,0.0,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.3076923076923077,0.0,True,True
28,3,selected,e29ed4f8,38,13,13,-0.032897705034397706,0.23684210526315788,0.15384615384615385,0.08299595141700403,-0.19028340080971662,0.08299595141700403,True,True
28,3,explore,d7bb4820,13,13,13,0.0,0.15384615384615385,0.15384615384615385,0.0,-0.07692307692307698,0.0,True,True
28,4,selected,14e87b21,38,13,13,-6.786641915113023e-09,0.631578947368421,0.6923076923076923,-0.06072874493927127,-0.10931174089068829,0.11740890688259109,True,True
28,4,explore,d7bb4820,13,13,13,0.0,0.8461538461538461,0.6923076923076923,0.15384615384615385,0.15384615384615385,0.15384615384615385,True,True
28,5,selected,e29ed4f8,38,13,13,0.0,0.8421052631578947,0.5384615384615384,0.30364372469635625,0.32995951417004055,0.32793522267206476,True,True
28,5,explore,d7bb4820,13,13,13,0.0,0.6923076923076923,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.07692307692307687,True,True
28,6,selected,14e87b21,38,13,13,-4.440892098500626e-16,0.6842105263157895,0.46153846153846156,0.22267206477732793,0.07085020242914986,0.2975708502024291,True,True
28,6,explore,d7bb4820,13,13,13,0.0,0.5384615384615384,0.46153846153846156,0.07692307692307687,0.0,0.07692307692307693,True,True
28,7,selected,14e87b21,38,13,13,-3.75785941826301e-05,0.47368421052631576,0.3076923076923077,0.16599190283400805,0.09311740890688258,0.0,True,True
28,7,explore,d7bb4820,13,13,13,0.0,0.6923076923076923,0.3076923076923077,0.3846153846153846,0.3846153846153847,0.0,True,True
29,0,selected,e29ed4f8,38,13,13,0.0,0.8947368421052632,0.7692307692307693,0.1255060728744939,0.0748987854251012,0.0,True,True
29,0,explore,a4f2747b,13,13,13,0.0,0.6153846153846154,0.7692307692307693,-0.15384615384615385,-0.15384615384615385,0.0,True,True
29,1,selected,e29ed4f8,38,13,13,-5.089981325312465e-08,0.6052631578947368,0.23076923076923078,0.37449392712550605,0.22672064777327927,0.0,True,True
29,1,explore,a4f2747b,13,13,13,0.0,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.0,True,True
29,2,selected,e29ed4f8,38,13,13,-1.153729108693824e-06,0.5526315789473685,0.5384615384615384,0.014170040485830038,0.0748987854251012,0.0,True,True
29,2,explore,a4f2747b,13,13,13,0.0,0.6153846153846154,0.5384615384615384,0.07692307692307698,-0.15384615384615385,0.0,True,True
29,3,selected,14e87b21,38,13,13,-1.217077669757316e-07,0.7631578947368421,0.6153846153846154,0.14777327935222673,0.09919028340080971,-0.07692307692307693,True,True
29,3,explore,a4f2747b,13,13,13,-1.217077674198208e-07,0.5384615384615384,0.6153846153846154,-0.07692307692307698,-0.15384615384615385,-0.07692307692307693,True,True
29,4,selected,14e87b21,38,13,13,-0.0005545974664573627,0.39473684210526316,0.5384615384615384,-0.14372469635627527,0.04453441295546556,0.0,True,True
29,4,explore,a4f2747b,13,13,13,0.0,0.3076923076923077,0.5384615384615384,-0.23076923076923073,0.15384615384615385,0.0,True,True
29,5,selected,14e87b21,38,13,13,0.0,0.7368421052631579,0.6923076923076923,0.04453441295546556,-0.082995951417004,0.0,True,True
29,5,explore,a4f2747b,13,13,13,0.0,0.7692307692307693,0.6923076923076923,0.07692307692307698,0.0,0.0,True,True
29,6,selected,14e87b21,38,13,13,0.0,0.9473684210526315,0.9230769230769231,0.024291497975708398,0.05060728744939269,0.2489878542510121,True,True
29,6,explore,a4f2747b,13,13,13,0.0,0.9230769230769231,0.9230769230769231,0.0,0.07692307692307687,0.23076923076923073,True,True
29,7,selected,14e87b21,38,13,13,-0.44984942336009315,0.10526315789473684,0.3076923076923077,-0.20242914979757087,-0.2408906882591093,0.0,True,True
29,7,explore,a4f2747b,13,13,13,0.0,0.07692307692307693,0.3076923076923077,-0.23076923076923078,-0.4615384615384615,0.0,True,True
30,0,selected,e29ed4f8,38,13,13,-0.005041796203227644,0.3157894736842105,0.23076923076923078,0.08502024291497973,0.3582995951417004,0.0,True,True
30,0,explore,3cfef98d,13,13,13,0.0,0.15384615384615385,0.23076923076923078,-0.07692307692307693,0.3076923076923077,0.0,True,True
30,1,selected,e29ed4f8,38,13,13,-4.1534247894325915e-06,0.5263157894736842,0.07692307692307693,0.44939271255060725,0.1761133603238867,0.0,True,True
30,1,explore,3cfef98d,13,13,13,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.07692307692307698,0.0,True,True
30,2,selected,e29ed4f8,38,13,13,4.440892098500626e-16,0.7631578947368421,0.3076923076923077,0.45546558704453444,0.25303643724696356,0.0,True,True
30,2,explore,3cfef98d,13,13,13,0.0,0.46153846153846156,0.3076923076923077,0.15384615384615385,0.3076923076923077,0.0,True,True
30,3,selected,14e87b21,38,13,13,-0.03289772022605986,0.23684210526315788,0.15384615384615385,0.08299595141700403,0.1740890688259109,0.0,True,True
30,3,explore,3cfef98d,13,13,13,-2.624952006907154,0.0,0.15384615384615385,-0.15384615384615385,0.3076923076923077,0.0,False,True
30,4,selected,14e87b21,38,13,13,4.440892098500626e-16,0.8157894736842105,0.7692307692307693,0.046558704453441235,0.1255060728744939,0.0,True,True
30,4,explore,3cfef98d,13,13,13,0.0,0.8461538461538461,0.7692307692307693,0.07692307692307687,0.07692307692307687,0.0,True,True
30,5,selected,e29ed4f8,38,13,13,-6.786641915113023e-09,0.631578947368421,0.8461538461538461,-0.21457489878542513,-0.08097165991902844,0.0,True,True
30,5,explore,3cfef98d,13,13,13,0.0,0.7692307692307693,0.8461538461538461,-0.07692307692307687,0.0,0.0,True,True
30,6,selected,e29ed4f8,38,13,13,0.0,0.8157894736842105,0.5384615384615384,0.2773279352226721,0.07287449392712542,0.0,True,True
30,6,explore,3cfef98d,13,13,13,0.0,0.6153846153846154,0.5384615384615384,0.07692307692307698,0.0,0.0,True,True
30,7,selected,14e87b21,38,13,13,4.16368677313983e-08,0.868421052631579,0.6923076923076923,0.1761133603238867,-0.002024291497975783,0.02631578947368421,True,True
30,7,explore,3cfef98d,13,13,13,0.0,0.7692307692307693,0.6923076923076923,0.07692307692307698,-0.07692307692307698,0.0,True,True
31,0,selected,14e87b21,38,13,13,0.0,0.7368421052631579,0.6923076923076923,0.04453441295546556,0.09716599190283404,0.0,True,True
31,0,explore,d7bb4820,13,13,13,0.0,0.5384615384615384,0.6923076923076923,-0.15384615384615385,0.07692307692307698,0.0,True,True
31,1,selected,e29ed4f8,38,13,13,0.0,0.8421052631578947,0.7692307692307693,0.07287449392712542,-0.08097165991902844,0.0,True,True
31,1,explore,d7bb4820,13,13,13,0.0,0.46153846153846156,0.7692307692307693,-0.3076923076923077,-0.3846153846153847,0.0,True,True
31,2,selected,e29ed4f8,38,13,13,0.0,0.8157894736842105,0.6153846153846154,0.2004048582995951,0.1497975708502024,0.0,True,True
31,2,explore,d7bb4820,13,13,13,0.0,0.6923076923076923,0.6153846153846154,0.07692307692307687,0.15384615384615385,0.0,True,True
31,3,selected,14e87b21,38,13,13,-0.002520898101614044,0.34210526315789475,0.23076923076923078,0.11133603238866396,0.12145748987854244,0.0,True,True
31,3,explore,d7bb4820,13,13,13,0.0,0.6153846153846154,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.0,True,True
31,4,selected,e29ed4f8,38,13,13,-2.7146567305180724e-07,0.5789473684210527,0.23076923076923078,0.3481781376518219,-0.004048582995951455,0.0,True,True
31,4,explore,d7bb4820,13,13,13,0.0,0.15384615384615385,0.23076923076923078,-0.07692307692307693,0.15384615384615385,0.0,True,True
31,5,selected,14e87b21,38,13,13,-6.786641471023813e-09,0.631578947368421,0.7692307692307693,-0.13765182186234826,-0.10931174089068829,0.0,True,True
31,5,explore,d7bb4820,13,13,13,0.0,0.5384615384615384,0.7692307692307693,-0.23076923076923084,0.0,0.0,True,True
31,6,selected,14e87b21,38,13,13,-2.7146567305180724e-07,0.5789473684210527,0.46153846153846156,0.11740890688259109,0.17813765182186225,0.0,True,True
31,6,explore,d7bb4820,13,13,13,0.0,0.6153846153846154,0.46153846153846156,0.15384615384615385,-0.07692307692307698,0.0,True,True
31,7,selected,e29ed4f8,38,13,13,0.0,0.8421052631578947,0.5384615384615384,0.30364372469635625,-0.028340080971659964,0.0,True,True
31,7,explore,d7bb4820,13,13,13,0.0,0.38461538461538464,0.5384615384615384,-0.1538461538461538,-0.3076923076923077,0.0,True,True
32,0,selected,14e87b21,38,13,13,-0.001210031088774599,0.3684210526315789,0.15384615384615385,0.21457489878542507,-0.082995951417004,0.0,True,True
32,0,explore,a4f2747b,13,13,13,0.0,0.3076923076923077,0.15384615384615385,0.15384615384615385,-0.23076923076923073,0.0,True,True
32,1,selected,14e87b21,38,13,13,-4.153424789876681e-06,0.5263157894736842,0.5384615384615384,-0.012145748987854255,0.020242914979757054,0.0,True,True
32,1,explore,a4f2747b,13,13,13,0.0,0.23076923076923078,0.5384615384615384,-0.30769230769230765,-0.23076923076923084,0.0,True,True
32,2,selected,e29ed4f8,38,13,13,0.0,0.7105263157894737,0.46153846153846156,0.2489878542510121,0.04858299595141702,0.0,True,True
32,2,explore,a4f2747b,13,13,13,0.0,0.38461538461538464,0.46153846153846156,-0.07692307692307693,-0.07692307692307687,0.0,True,True
32,3,selected,e29ed4f8,38,13,13,0.0,0.7631578947368421,0.38461538461538464,0.3785425101214575,0.3582995951417004,0.0,True,True
32,3,explore,a4f2747b,13,13,13,0.0,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.0,True,True
32,4,selected,e29ed4f8,38,13,13,-6.786641471023813e-09,0.631578947368421,0.07692307692307693,0.5546558704453441,0.3056680161943319,0.0,True,True
32,4,explore,a4f2747b,13,13,13,0.0,0.38461538461538464,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,True,True
32,5,selected,e29ed4f8,38,13,13,-0.0005545975823553206,0.39473684210526316,0.5384615384615384,-0.14372469635627527,-0.004048582995951455,0.0,True,True
32,5,explore,a4f2747b,13,13,13,0.0,0.46153846153846156,0.5384615384615384,-0.07692307692307687,0.0,0.0,True,True
32,6,selected,e29ed4f8,38,13,13,-1.153729108693824e-06,0.5526315789473685,0.15384615384615385,0.3987854251012146,-0.07894736842105265,0.0,True,True
32,6,explore,a4f2747b,13,13,13,0.0,0.15384615384615385,0.15384615384615385,0.0,-0.15384615384615385,0.0,True,True
32,7,selected,14e87b21,38,13,13,-0.0005545975823553206,0.39473684210526316,0.23076923076923078,0.16396761133603238,0.07287449392712542,0.0,True,True
32,7,explore,a4f2747b,13,13,13,0.0,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.15384615384615385,0.0,True,True
33,0,selected,e29ed4f8,38,13,13,-0.00024112938363263225,0.42105263157894735,0.07692307692307693,0.3441295546558704,0.15182186234817807,0.0,True,True
33,0,explore,d7bb4820,13,13,13,0.0,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,0.0,True,True
33,1,selected,14e87b21,38,13,13,-0.0005545975823553206,0.39473684210526316,0.07692307692307693,0.31781376518218624,-0.07894736842105265,0.0,True,True
33,1,explore,d7bb4820,13,13,13,0.0,0.46153846153846156,0.07692307692307693,0.38461538461538464,-0.15384615384615385,0.0,True,True
33,2,selected,e29ed4f8,38,13,13,-0.00024112938363263225,0.42105263157894735,0.15384615384615385,0.2672064777327935,0.10121457489878538,0.0,True,True
33,2,explore,d7bb4820,13,13,13,0.0,0.38461538461538464,0.15384615384615385,0.23076923076923078,0.0,0.0,True,True
33,3,selected,e29ed4f8,38,13,13,-9.864383875868299e-05,0.4473684210526316,0.3076923076923077,0.13967611336032387,0.17813765182186225,0.0,True,True
33,3,explore,d7bb4820,13,13,13,0.0,0.23076923076923078,0.3076923076923077,-0.07692307692307693,0.23076923076923073,0.0,True,True
33,4,selected,e29ed4f8,38,13,13,0.0,0.8157894736842105,0.7692307692307693,0.046558704453441235,0.07287449392712542,0.0,True,True
33,4,explore,d7bb4820,13,13,13,0.0,0.7692307692307693,0.7692307692307693,0.0,0.15384615384615385,0.0,True,True
33,5,selected,e29ed4f8,38,13,13,0.0,0.9736842105263158,0.6923076923076923,0.28137651821862353,0.20445344129554655,0.0,True,True
33,5,explore,d7bb4820,13,13,13,0.0,0.7692307692307693,0.6923076923076923,0.07692307692307698,0.07692307692307687,0.0,True,True
33,6,selected,e29ed4f8,38,13,13,-4.153424789876681e-06,0.5263157894736842,0.6153846153846154,-0.08906882591093124,0.07287449392712542,0.0,True,True
33,6,explore,d7bb4820,13,13,13,0.0,0.5384615384615384,0.6153846153846154,-0.07692307692307698,0.15384615384615385,0.0,True,True
33,7,selected,e29ed4f8,38,13,13,-3.757860524178369e-05,0.47368421052631576,0.6923076923076923,-0.21862348178137653,-0.002024291497975783,0.0,True,True
33,7,explore,d7bb4820,13,13,13,0.0,0.46153846153846156,0.6923076923076923,-0.23076923076923073,0.0,0.0,True,True
